Site,C14Age,C14SD,LabCode,Material,Culture,Latitude,Longitude,Description,Comments,Reference,FullReference,Exclude,Class
Aviso I (PA-OR-116),2020,60,Beta-190283,,Incised-Punctate (Konduri),-1.7143,-56.4094,A 2 ha site with three areas of ADE.,The date is too early for the Konduri context. May relate to Pocó-Açutuba (Guapindaia 2008).,Guapindaia 2008,"Guapindaia, Vera. 2008. “Além Da Margem Do Rio - a Ocupação Konduri e Pocó Na Região de Porto Trombetas, PA.” São Paulo: University of São Paulo.",TRUE,IP
Los Indios,2020,100,URU-256,,Cerritos,-33.9400,-53.7100,"Four mounds, including a funerary mound with 13 burials.",,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Pocó,2015,95,SI-2774,,Pocó-Açutuba,-2.1700,-56.7400,,,Hilbert and Hilbert 1980,"Hilbert, Peter P, and Klaus Hilbert. 1980. “Resultados Preliminares Da Pesquisa Arqueológica Nos Rios Nhamundá e Trombetas, Baixo Amazonas.” Boletim Do Museu Paraense Emilio Goeldi 75: 1–15.",FALSE,SB
Faz. Dona Carlota 2 (PR-FI-140),2010,75,SI-5028,,Tupiguarani (Guarani),-25.2054,-54.4603,Patches of dark earth.,,Chmyz 1983,"Chmyz, Igor. 1983. “Sétimo Relatório Do Projeto Arqueológico Itaipu.” Curitiba: Itaipu/IPHAN.",FALSE,TP
Boa Vista,2010,30,Beta-294079,,Pré-Pocó-Açutuba,-8.8445,-63.9767,,"Zuse (2014) suggests the ""incised and painted"" pottery has affinities with Saladoid, Pocó-Açutuba, Tutishcainyo and Shakimu complexes.",Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,SB
Grigotá,2007,32,UtC-8497,,Grigotá,-17.7710,-63.1632,"A ca. 10 ha site with occupation debris, pits and a carbonised post hole.",,Prümers 2002,"Prümers, Heiko. 2002. “Excavaciones Arqueológicas En Pailón (Depto. de Sta. Cruz, Bolivia).” Beiträge Zur Allgemeinen Und Vergleichenden Archäologie 22: 95–213.",FALSE,NI
Puerto Miranda Hill (N-P-10),2000,90,SI-300,Soil organic matter,Tutishcainyo (Yasuní),-0.5200,-75.1300,,Tutishcainyo with Barrancoid influence.,Ziolkowski et al. 1994,"Ziolkowski, M. S., M. Pazdur, A. Krzanowski, and A. Michczynski. 1994. “Andes Radiocarbon Database for Bolivia, Ecuador, and Peru.” Warsaw University & Gliwice Radiocarbon Laboratory of the Institute of Physics, 1994.",FALSE,TT
Boa Vista (PA-OR-63),2000,50,Beta-232420,,Pocó-Açutuba,-1.4614,-56.3995,A 13.5 ha site with two areas of ADE.,,Guapindaia 2008,"Guapindaia, Vera. 2008. “Além Da Margem Do Rio - a Ocupação Konduri e Pocó Na Região de Porto Trombetas, PA.” São Paulo: University of São Paulo.",FALSE,SB
Chemin Saint-Louis (97311.121),2000,30,POZ-30940,Charcoal,Unclassified,5.2821,-54.0247,"Thick dark layer with post holes, pits and ceramic deposits.","Ceramics are left unclassified but show adaptation of elements from Saladoid, Pocó and Barrancoid (Van den Bel 2015).",Van den Bel 2015,"Bel, Martijn Van den. 2015. Archaeological Investigations between Cayenne Island and the Maroni River: A Cultural Sequence of Western Coastal French Guiana from 5000 BP to Present. Leiden: Sidestone Press.",FALSE,SB
Chemin Saint-Louis (97311.121),2000,30,POZ-30942,Charcoal,Unclassified,5.2821,-54.0247,"Thick dark layer with post holes, pits and ceramic deposits.","Ceramics are left unclassified but show adaptation of elements from Saladoid, Pocó and Barrancoid (Van den Bel 2015).",Van den Bel 2015,"Bel, Martijn Van den. 2015. Archaeological Investigations between Cayenne Island and the Maroni River: A Cultural Sequence of Western Coastal French Guiana from 5000 BP to Present. Leiden: Sidestone Press.",FALSE,SB
RS-RG-01,2000,50,SI-1193,,Cerritos,-31.9173,-52.2251,Site with 6 mounds.,,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Chã do Caboclo (Bj-10),1995,85,MC-1086,Charcoal,Pedra do Caboclo,-7.7417,-35.5528,"The site has a long history of occupation, since the early Holocene.",,Rapaire and Hughes 1977,"Rapaire, J. L., and G. Hughes. 1977. “Monaco Radiocarbon Measurements V.” Radiocarbon 19 (1): 49–61.",FALSE,PC
Ramal do Capatará,1990,30,Beta-288233,Charcoal,Quinari,-10.3658,-67.7222,"Five circular enclosures, the largest with 175 m diameter.",,Saunaluoma and Schaan 2012,"Saunaluoma, Sanna, and Denise Schaan. 2012. “Monumentality in Western Amazonian Formative Societies: Geometric Ditched Enclosures in the Brazilian State of Acre.” Antiqua 2 (1): 1.",FALSE,TT
Boa Vista (PA-OR-63),1990,70,Beta-232422,,Pocó-Açutuba,-1.4614,-56.3995,A 13.5 ha site with two areas of ADE.,,Guapindaia 2008,"Guapindaia, Vera. 2008. “Além Da Margem Do Rio - a Ocupação Konduri e Pocó Na Região de Porto Trombetas, PA.” São Paulo: University of São Paulo.",FALSE,SB
Hato de la Calzada,1990,90,IVIC-475,Charcoal,Osoid,8.0000,-70.4500,Large mounds connected by 5 km long causeway.,,Zucchi 1972,"Zucchi, Alberta. 1972. “New Data on the Antiquity of Polychrome Painting from Venezuela.” American Antiquity 37 (3): 439–46.",FALSE,NI
Huapula,1990,70,Beta-90307,,Upano,-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Rostain 1997,"Rostain, Stéphen. 1997. “La Excavación Del Complejo XI de Huapula 1996-1997.” Quito: INPC.",FALSE,NI
Huapula,1990,85,N-4490,,Upano,-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Porras 1987,"Porras, Pedro I. 1987. Excavaciones Arqueológicas a Las Faldas Del Sangay, Provincia Morona, Santiago. Pontificia. Quito.",FALSE,NI
Huapula,1990,115,N-4204,,Upano,-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Porras 1987,"Porras, Pedro I. 1987. Excavaciones Arqueológicas a Las Faldas Del Sangay, Provincia Morona, Santiago. Pontificia. Quito.",FALSE,NI
Yaou (97353.002),1985,50,ARC-860,,Saladoid,3.7209,-53.9660,"The site (3.35 ha) is surrounded by a defensive ditch with entrances. Domestic areas were excavated inside the enclosure, with post holes and ceramic deposits.",,Mazière and Mazière 1993,"Mazière, M., and G. Mazière. 1993. “Maripasoula, Montagne Couronnée de Yaou.” Bilan Scientifique de La Guyane 1992: 21–23.",FALSE,SB
Banco Samana (BA-4),1985,170,SI-687,Ceramic residue,Cosanga,-0.5000,-77.8333,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,NI
São José,1980,60,,,Pocó-Açutuba,-1.4600,-56.3700,,,Gomes 2011,"Gomes, Denise C. 2011. “Cronologia e Conexões Culturais Na Amazônia: As Sociedades Formativas Na Região de Santarém, PA.” Revista de Antropologia 54: 268–314.",FALSE,SB
Yaou (97353.002),1975,80,KIA-36191,,Saladoid,3.7209,-53.9660,"The site (3.35 ha) is surrounded by a defensive ditch with entrances. Domestic areas were excavated inside the enclosure, with post holes and ceramic deposits.",,Mestre et al. 2013,"Mestre, M., M. Hildebrand, and S. Delpech. 2013. “Yaou: Rapport Final d’Opération.”",FALSE,SB
Tequinho,1970,35,Ua-50104,Charcoal,Quinari,-9.8972,-67.4222,"The main enclosure is square, 210 m across, surrounded by a triple ditch and connected to roads.",,Unpublished,Unpublished,FALSE,TT
Monte Castelo (RO-PN-08),1970,80,Beta-103184,,Bacabal,-12.5541,-63.0978,Shell mound over 6 m high with long history of occupation. The mound was constructed of shell layers intercalated with occupation layers of dark earth containing primary burials.,,Miller 2009,"Miller, Eurico Th. 2009. “Pesquisas Arqueológicas No Pantanal Do Guaporé-RO, Brasil: A Seqüência Seriada Da Cerâmica Da Fase Bacabal.” In Arqueologia Interpretativa - O Método Quantitativo Para o Estabelecimento de Sequências Cerâmicas: Estudos de Caso, edited by Betty J Meggers, 103–17. Porto Nacional: UNITINS.",FALSE,BB
Hacienda Zulay,1970,30,Lyon-9520,,Yaluz,-1.5200,-78.0500,,,Saulieu et al. 2012,"Saulieu, Geoffroy, Stéphen Rostain, and Carla J Betancourt. 2012. “La Cerámica de La Cuenca Del Pastaza, Ecuador.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by C Barreto, Helena P Lima, and Carla J Betancourt, 527–42. Belém: IPHAN.",FALSE,NI
Tequinho,1964,40,Ua-48321,Charcoal,Quinari,-9.8972,-67.4222,"The main enclosure is square, 210 m across, surrounded by a triple ditch and connected to roads.",,Saunaluoma et al. 2018,"Saunaluoma, Sanna, Martti Pärssinen, and Denise Schaan. 2018. “Diversity of Pre-Colonial Earthworks in the Brazilian State of Acre, Southwestern Amazonia.” Journal of Field Archaeology 43 (5): 362–79.",FALSE,TT
Tequinho,1963,39,Ua-48322,Charcoal,Quinari,-9.8972,-67.4222,"The main enclosure is square, 210 m across, surrounded by a triple ditch and connected to roads.",,Saunaluoma et al. 2018,"Saunaluoma, Sanna, Martti Pärssinen, and Denise Schaan. 2018. “Diversity of Pre-Colonial Earthworks in the Brazilian State of Acre, Southwestern Amazonia.” Journal of Field Archaeology 43 (5): 362–79.",FALSE,TT
Terra Preta 1,1960,40,,,Pocó-Açutuba,-2.1671,-56.0993,Large ADE site. Terra Preta 1 and Terra Preta 2 together extend over 50 ha.,"The early material is mixed with Pocó-Açutuba, which is consistent with the dates (Panachuk 2012).",Panachuk 2012,"Panachuk, Lílian. 2012. “Cerâmicas Pocó e Konduri No Baixo Amazonas.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by Cristiana Barreto, Helena P Lima, and Carla J Betancourt, 289–97. Brasília: IPHAN/Ministério da Cultura.",FALSE,SB
Tequinho,1956,34,Ua-48329,Charcoal,Quinari,-9.8972,-67.4222,"The main enclosure is square, 210 m across, surrounded by a triple ditch and connected to roads.",,Saunaluoma et al. 2018,"Saunaluoma, Sanna, Martti Pärssinen, and Denise Schaan. 2018. “Diversity of Pre-Colonial Earthworks in the Brazilian State of Acre, Southwestern Amazonia.” Journal of Field Archaeology 43 (5): 362–79.",FALSE,TT
Yaou (97353.002),1955,70,ARC-859,,Saladoid,3.7209,-53.9660,"The site (3.35 ha) is surrounded by a defensive ditch with entrances. Domestic areas were excavated inside the enclosure, with post holes and ceramic deposits.",,Mazière and Mazière 1993,"Mazière, M., and G. Mazière. 1993. “Maripasoula, Montagne Couronnée de Yaou.” Bilan Scientifique de La Guyane 1992: 21–23.",FALSE,SB
Cipoal,1950,40,,,Pocó-Açutuba,-1.7764,-56.5039,ADE and ceramic density reveal a circular settlement.,,Guapindaia and Aires da Fonseca 2012,"Guapindaia, Vera L C, and J Aires da Fonseca. 2012. “Relatório de Atividade de Campo Sítio PA-OR-127: Cipoal Do Araticum.” Belém.",FALSE,SB
Vinhais Velho,1950,30,Beta,,Mina,-2.5177,-44.2719,Shell mound.,,Bandeira 2012,"Bandeira, Arkley Marques. 2012. “A Cerâmica Mina No Maranhão.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by Cristiana Barreto, Helena P Lima, and Carla J Betancourt, 151–61. Belém: IPHAN.",FALSE,HZ
Waioco (MT-GU-08),1945,55,SI-3744,,Aguapé,-13.9100,-59.8400,,,Miller 1977,"Miller, Eurico Th. 1977. “Pesquisas Arqueológicas No Estado de Mato Grosso: Relatório Preliminar.” Taquara: Museu Arqueológico do Rio Grande do Sul.",FALSE,BB
Caverna Morro Azul 1,1941,35,LACUFF-150057,,Taquara/Itararé,-24.1000,-50.2700,Rock shelter with parietal art.,,Parellada 2016,"Parellada, Cláudia I. 2016. “Paisagens Transformadas: A Arqueologia de Povos Jê No Paraná, Sul Do Brasil.” Revista Do Museu de Arqueologia e Etnologia 27: 158–67.",FALSE,UN
Chacra Telería,1940,40,Ua-24931,Charcoal,Tumichucua,-11.0236,-66.1561,,,Saunaluoma 2010,"Saunaluoma, Sanna. 2010. “Pre-Columbian Earthworks in the Riberalta Region of the Bolivian Amazon.” Amazônica-Revista de Antropologia 2 (1).",FALSE,TT
Lago Grande,1940,60,Beta-178920,,Pocó-Açutuba,-3.2250,-60.2510,The site contains mounds around a plaza and is protected by a defensive ditch.,,Lima et al. 2006,"Lima, Helena P, Eduardo Góes Neves, and James B Petersen. 2006. “A Fase Açutuba: Um Novo Complexo Cerâmico Na Amazônia Central.” Arqueología Suramericana 2 (1): 26–52.",FALSE,SB
Morro dos Macacos II,1940,30,Beta-294092,,Pocó-Açutuba,-8.8393,-64.0235,,"Zuse (2014) leaves this early ceramic complex unaffiliated. However, some fragments are clearly Pocó-Açutuba.",Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,SB
Bacanga (MA00108),1940,200,CNEN-RJ-11,Marine shell,Mina,-2.5785,-44.2818,"Shell mound 6 m high with occupation floors, abundant ceramic debris, hearths and ashes. ADE layer on top.",,Bandeira 2012,"Bandeira, Arkley Marques. 2012. “A Cerâmica Mina No Maranhão.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by Cristiana Barreto, Helena P Lima, and Carla J Betancourt, 151–61. Belém: IPHAN.",FALSE,HZ
Potrero de Elías (B97),1940,40,Beta-235038,,Gaván,8.3640,-70.5070,The site (5 ha) has two mounds up to 2.5 m high.,,Spencer et al. 2014,"Spencer, Charles S, Elsa M Redmond, William N Duncan, Emily L Berrizbeitia, G Ramón Sifontes, Carlos Schubert, Rafael Gassón, Milagro Rinaldi, and Renée M Bonzani. 2014. A Pre-Hispanic Chiefdom in Barinas, Venezuela: Excavations at Gaván-Complex Sites. New York: American Museum of Natural History.",FALSE,NI
Huapula,1940,115,N-3872,,Upano,-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Porras 1987,"Porras, Pedro I. 1987. Excavaciones Arqueológicas a Las Faldas Del Sangay, Provincia Morona, Santiago. Pontificia. Quito.",FALSE,NI
Cipoal,1930,40,,,Pocó-Açutuba,-1.7764,-56.5039,ADE and ceramic density reveal a circular settlement.,,Guapindaia and Aires da Fonseca 2012,"Guapindaia, Vera L C, and J Aires da Fonseca. 2012. “Relatório de Atividade de Campo Sítio PA-OR-127: Cipoal Do Araticum.” Belém.",FALSE,SB
PSG-01,1930,180,LACUFF-13057,Otolith,Cerritos,-31.7800,-52.2394,"Mound (113 square m, 0.6 m height) with ceramics, burials and faunal remains.",,Milheira et al. 2017,"Milheira, Rafael G, Kita D Macario, Ingrid S Chanca, and Eduardo Q Alves. 2017. “Archaeological Earthen Mound Complex in Patos Lagoon, Southern Brazil: Chronological Model and Freshwater Influence.” Radiocarbon 59 (1): 195–214.",FALSE,NI
Pointe Maripa (97310.011),1930,25,UGAMS-4050,,Incised-Punctate (Early Aristé),4.6700,-52.3300,The site is surrounded by a double ditch. Post holes and ceramic deposits were found in the ditch.,,Gassies and Mestre 2012,"Gassies, E., and M. Mestre. 2012. “Pointe Maripa, Roura.” Bilan Scientifique de La Guyane 2008: 27–29.",FALSE,NI
Huapula,1930,80,N-4489,,Upano,-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Porras 1987,"Porras, Pedro I. 1987. Excavaciones Arqueológicas a Las Faldas Del Sangay, Provincia Morona, Santiago. Pontificia. Quito.",FALSE,NI
Grigotá,1925,43,UtC-8499,,Grigotá,-17.7710,-63.1632,"A ca. 10 ha site with occupation debris, pits and a carbonised post hole.",,Prümers 2002,"Prümers, Heiko. 2002. “Excavaciones Arqueológicas En Pailón (Depto. de Sta. Cruz, Bolivia).” Beiträge Zur Allgemeinen Und Vergleichenden Archäologie 22: 95–213.",FALSE,NI
Cipoal,1920,60,,,Pocó-Açutuba,-1.7764,-56.5039,ADE and ceramic density reveal a circular settlement.,,Guapindaia and Aires da Fonseca 2012,"Guapindaia, Vera L C, and J Aires da Fonseca. 2012. “Relatório de Atividade de Campo Sítio PA-OR-127: Cipoal Do Araticum.” Belém.",FALSE,SB
Chemin Saint-Louis (97311.121),1920,30,POZ-30950,Charcoal,Unclassified,5.2821,-54.0247,"Thick dark layer with post holes, pits and ceramic deposits.","Ceramics are left unclassified but show adaptation of elements from Saladoid, Pocó and Barrancoid (Van den Bel 2015).",Van den Bel 2015,"Bel, Martijn Van den. 2015. Archaeological Investigations between Cayenne Island and the Maroni River: A Cultural Sequence of Western Coastal French Guiana from 5000 BP to Present. Leiden: Sidestone Press.",FALSE,SB
Bellavista,1920,60,LJ-4868,Charcoal,Unclassified,-1.0000,-74.5000,,,Linick 1984,"Linick, T W. 1984. “La Jolla Natural Radiocarbon Measurements X.” Radiocarbon 26 (1): 75–110.",FALSE,NI
Topu (97312.007),1920,40,OBDY-1281,,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Chemin Saint-Louis (97311.121),1915,30,POZ-36926,Charcoal,Unclassified,5.2821,-54.0247,"Thick dark layer with post holes, pits and ceramic deposits.","Ceramics are left unclassified but show adaptation of elements from Saladoid, Pocó and Barrancoid (Van den Bel 2015).",Van den Bel 2015,"Bel, Martijn Van den. 2015. Archaeological Investigations between Cayenne Island and the Maroni River: A Cultural Sequence of Western Coastal French Guiana from 5000 BP to Present. Leiden: Sidestone Press.",FALSE,SB
Pumpuentza,1910,110,Beta-22015,,Pastaza (Pastaza),-2.3307,-77.2124,,,Saulieu et al. 2012,"Saulieu, Geoffroy, Stéphen Rostain, and Carla J Betancourt. 2012. “La Cerámica de La Cuenca Del Pastaza, Ecuador.” In Cerâmicas Arqueológicas Da Amazônia: Rumo a Uma Nova Síntese, edited by C Barreto, Helena P Lima, and Carla J Betancourt, 527–42. Belém: IPHAN.",FALSE,TT
